"ObjectName","IndexName","index_id","user_seeks","user_scans","user_lookups","Total Reads","Writes","Index Type","Fill Factor","has_filter","filter_definition","last_user_scan","last_user_lookup","last_user_seek"
"CTPhatSinh09","IX_CTPhatSinh_MaThe13","2","1632","2","0","1634","1","NONCLUSTERED","0","False","","10/12/2025 1:00:02 AM","","12/11/2025 3:35:52 PM"
"CTNhanThuongTrongNgay","PK_CTNhanThuongTrongNgay","1","562","1043","0","1605","27167","CLUSTERED","0","False","","12/5/2025 11:10:50 AM","","11/29/2025 1:34:35 PM"
"KhuVuc","PK__KhuVuc__6B1AC8E1","1","20","1542","0","1562","21","CLUSTERED","0","False","","12/5/2025 8:31:47 AM","","7/30/2025 12:03:27 PM"
"GiftPromotion_ST","","0","0","510","1021","1531","587","HEAP","0","False","","12/8/2025 10:32:16 AM","12/8/2025 11:24:43 AM",""
"KhachHang","IX_KhachHang_Ten","6","1228","0","0","1228","5707115","NONCLUSTERED","0","False","","","","12/11/2025 8:44:53 AM"
"CTPhatSinh_KhuyenMaiPOS05","PK__CTPhatSinh_KhuyenMaiPOS05","1","0","1210","0","1210","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"DMQuyen","PK__DMQuyen__4A38F803","1","1038","90","0","1128","4","CLUSTERED","0","False","","12/5/2025 6:51:42 PM","","12/5/2025 8:31:55 AM"
"CTPhatSinh_KhuyenMaiPOS06","PK__CTPhatSinh_KhuyenMaiPOS06","1","0","1117","0","1117","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"CTPhatSinh_KhuyenMaiPOS02","PK__CTPhatSinh_KhuyenMaiPOS02","1","0","1088","0","1088","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"CTPhatSinh_KhuyenMaiPOS07","PK__CTPhatSinh_KhuyenMaiPOS07","1","0","1082","0","1082","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"CTNhomQuyen","PK__CTNhomQuyen__4FF1D159","1","1065","6","0","1071","4","CLUSTERED","0","False","","10/9/2025 11:10:49 AM","","12/5/2025 8:31:55 AM"
"CTPhatSinh_KhuyenMaiPOS08","PK__CTPhatSinh_KhuyenMaiPOS08","1","0","1051","0","1051","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"CTPhatSinh_KhuyenMaiPOS01","PK__CTPhatSinh_KhuyenMaiPOS01","1","0","1038","0","1038","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
"CTPhatSinh_KhuyenMaiPOS09","PK__CTPhatSinh_KhuyenMaiPOS09","1","0","1027","0","1027","0","CLUSTERED","0","False","","12/11/2025 2:35:18 PM","",""
