"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"CTNhanThuong","140019730","USER_TABLE","_WA_Sys_00000004_08588812","8","False","True","False","False","441350","1640157","90282","12/11/2024 1:38:40 PM"
"TNDSERV13","393156546","USER_TABLE","_WA_Sys_00000003_176F17C2","11","False","True","False","False","426167","7753743","161699","12/4/2024 11:40:08 PM"
"TNDSERV29","905158370","USER_TABLE","_WA_Sys_00000009_35F39EE2","8","False","True","False","False","425568","8774","8774","1/10/2021 9:06:20 PM"
"INVTSERV4","256719967","USER_TABLE","_WA_Sys_00000017_0F4D3C5F","23","False","True","False","False","420126","3173","3173","1/6/2022 11:29:02 AM"
"TNDSERV24","745157800","USER_TABLE","_WA_Sys_00000009_2C6A34A8","8","False","True","False","False","419199","9101","9101","1/11/2021 7:41:55 AM"
"TNDSERV19","585157230","USER_TABLE","_WA_Sys_00000009_22E0CA6E","8","False","True","False","False","418021","10269","10269","1/12/2021 7:14:11 AM"
"TNDSERV20","617157344","USER_TABLE","_WA_Sys_00000009_24C912E0","8","False","True","False","False","410400","6306","6306","1/10/2021 9:15:47 PM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_0000000F_1F10398A","7","False","True","False","False","401947","5819436","150097","12/11/2024 3:52:57 PM"
"CTNhanThuongTrongNgay","1271675578","USER_TABLE","_WA_Sys_00000017_4BCC3ABA","2","False","True","False","False","390785","6","6","1/29/2018 2:06:48 PM"
"CTNhanThuongTrongNgay","1271675578","USER_TABLE","_WA_Sys_00000002_4BCC3ABA","15","False","True","False","False","390737","2","2","6/12/2020 2:47:43 PM"
"CTNhanThuongTrongNgay","1271675578","USER_TABLE","_WA_Sys_0000000E_4BCC3ABA","16","False","True","False","False","388813","330","330","2/19/2021 8:59:58 AM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_0000000E_11B63E6C","2","False","True","False","False","383204","15603933","215568","12/18/2024 11:45:09 PM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_00000005_11B63E6C","3","False","True","False","False","383204","15603933","215568","12/18/2024 11:45:10 PM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_00000004_11B63E6C","4","False","True","False","False","383204","15603933","215568","12/18/2024 11:45:10 PM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_00000002_11B63E6C","5","False","True","False","False","383204","15603933","215568","12/18/2024 11:45:11 PM"
"The","129591700","USER_TABLE","_WA_Sys_00000010_07B96994","9","False","True","False","False","364036","3576168","145266","10/11/2024 1:06:51 PM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_00000006_11B63E6C","10","False","True","False","False","361499","15625638","216043","12/19/2024 7:34:12 AM"
"TNDSERV16","489156888","USER_TABLE","_WA_Sys_00000011_1D27F118","12","False","True","False","False","359109","13216234","194589","12/18/2024 11:40:14 PM"
"LichSuCapTheST","1303675692","USER_TABLE","_WA_Sys_0000000C_4DB4832C","10","False","True","False","False","344852","44229","44229","7/29/2020 10:05:41 AM"
"TNDSERV18","553157116","USER_TABLE","_WA_Sys_00000009_20F881FC","8","False","True","False","False","343151","7299","7299","1/10/2021 9:15:37 PM"
"TNDSERV28","873158256","USER_TABLE","_WA_Sys_00000009_340B5670","8","False","True","False","False","333887","7373","7373","1/10/2021 9:06:13 PM"
"INVTSERV13","1028198713","USER_TABLE","_WA_Sys_00000017_3D491139","13","False","True","False","False","330356","97228","55981","1/6/2022 11:29:04 AM"
"TNDSERV17","521157002","USER_TABLE","_WA_Sys_00000003_1F10398A","11","False","True","False","False","320187","5824269","150847","12/11/2024 11:40:14 PM"
"TNDSERV16","489156888","USER_TABLE","_WA_Sys_0000000F_1D27F118","7","False","True","False","False","304044","13240680","195435","12/22/2024 10:04:01 AM"
"CTPhatSinh_KhuyenMai05","455672671","USER_TABLE","PK_CTPhatSinh_KhuyenMai05","1","False","False","False","False","293942","44986","44986","6/13/2018 1:00:01 AM"
"CTPhatSinh_KhuyenMai05","455672671","USER_TABLE","IX_CTPhatSinh_KhuyenMai05","2","False","False","False","False","293942","44986","44986","6/13/2018 1:00:01 AM"
"TNDSERV10","297156204","USER_TABLE","_WA_Sys_0000000A_11B63E6C","9","False","True","False","False","276769","15710368","215937","12/23/2024 7:30:04 AM"
"TNDSERV12","361156432","USER_TABLE","_WA_Sys_00000003_1586CF50","11","False","True","False","False","275398","11593130","182609","12/18/2024 11:40:04 PM"
"INVTSERV3","128719511","USER_TABLE","_WA_Sys_00000017_07AC1A97","23","False","True","False","False","274004","1836","1836","1/6/2022 11:29:02 AM"
"TNDSERV7","201155862","USER_TABLE","_WA_Sys_00000009_0BFD6516","8","False","True","False","False","250081","3789","3789","1/11/2021 7:08:48 AM"
"Coupon","44019388","USER_TABLE","_WA_Sys_00000007_029FAEBC","8","False","True","False","False","246915","985979","64187","5/8/2024 9:12:32 AM"
"INVTSERV14","1092198941","USER_TABLE","_WA_Sys_00000017_4119A21D","13","False","True","False","False","242376","112404","51948","1/6/2022 11:29:04 AM"
"INVTSERV16","1268199568","USER_TABLE","_WA_Sys_00000017_4B973090","13","False","True","False","False","228744","137289","44786","1/6/2022 11:29:05 AM"
