"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"SGC_ADD_Sogia_TV","1889441805","USER_TABLE","_WA_Sys_00000003_709E980D","3","False","True","False","False","643720","321506","81442","11/15/2011 9:30:01 AM"
"SGC_ADD_Sogia_TV","1889441805","USER_TABLE","_WA_Sys_00000002_709E980D","4","False","True","False","False","643720","321506","76672","2/3/2012 10:46:58 AM"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000005_394E6323","6","False","True","False","False","473702","483208","111247","7/1/2011 10:40:40 AM"
"MonthlySelling_Report082022","1626540928","USER_TABLE","_WA_Sys_00000001_60F30B80","2","False","True","False","False","468828","959857","41482","9/1/2022 5:02:48 AM"
"MonthlySelling_Report082022","1626540928","USER_TABLE","_WA_Sys_00000018_60F30B80","3","False","True","False","False","468828","959857","41482","9/5/2022 9:55:37 AM"
"MonthlySelling_Report082022","1626540928","USER_TABLE","_WA_Sys_00000006_60F30B80","4","False","True","False","False","468828","959857","41482","9/5/2022 9:55:37 AM"
"MonthlySelling_Report082022","1626540928","USER_TABLE","_WA_Sys_00000002_60F30B80","5","False","True","False","False","468828","959857","41482","9/5/2022 9:55:38 AM"
"TichLuy122024","51583322","USER_TABLE","_WA_Sys_00000004_0313195A","2","False","True","False","False","371154","185577","83871","3/24/2025 10:01:15 AM"
"TichLuy122024","51583322","USER_TABLE","_WA_Sys_00000002_0313195A","3","False","True","False","False","371154","185577","83871","3/24/2025 10:01:15 AM"
"TichLuy122024","51583322","USER_TABLE","_WA_Sys_00000001_0313195A","4","False","True","False","False","371154","185577","83871","3/24/2025 10:01:16 AM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000001_18E25EE8","8","False","True","False","False","300526","2259765","97081","11/14/2024 2:36:22 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000004_18E25EE8","9","False","True","False","False","300526","2259765","97081","11/14/2024 2:36:23 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000003_18E25EE8","10","False","True","False","False","300526","2259765","97081","11/14/2024 2:36:23 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_0000000F_18E25EE8","3","False","True","False","False","294702","2265589","97416","11/20/2024 3:53:35 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_0000000E_18E25EE8","4","False","True","False","False","294702","2265589","97416","11/20/2024 3:53:35 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000007_18E25EE8","5","False","True","False","False","294702","2265589","97416","11/20/2024 3:53:35 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000006_18E25EE8","6","False","True","False","False","294702","2265589","97416","11/20/2024 3:53:36 PM"
"LichSuCapTheTT","417488616","USER_TABLE","_WA_Sys_00000002_18E25EE8","7","False","True","False","False","294702","2265589","97416","11/20/2024 3:53:36 PM"
"POLLC8","1089438955","USER_TABLE","_WA_Sys_00000002_40EF84EB","2","False","True","False","False","135964","1172","1172","6/30/2011 8:26:20 AM"
"POLLC8","1089438955","USER_TABLE","_WA_Sys_00000004_40EF84EB","3","False","True","False","False","122364","378","378","7/5/2011 8:40:15 AM"
